-72.80309,-73.14457,-68.855934,-65.796135,-69.4935,-67.721085,-65.09411,-66.05177,-66.3169,-64.10535
-67.083755,-65.27689,-67.07882,-67.584694,-68.88157,-71.53443,-69.3512,-73.52192,-68.34741,-71.51185
-63.467976,-66.30101,-70.58947,-71.42054,-69.792816,-65.88673,-72.02847,-68.30642,-71.93923,-65.01151
-74.833046,-76.64602,-75.029884,-68.622,-69.5129,-69.15384,-69.79238,-68.520454,-71.93919,-68.4316
-65.76541,-69.54476,-67.7951,-69.79061,-68.02091,-67.93754,-71.04958,-71.59698,-72.21831,-68.53106
-61.692917,-60.03013,-61.510704,-65.824425,-71.03736,-70.03866,-64.945045,-66.53478,-67.54742,-67.15387
-78.59793,-79.7823,-79.567764,-67.30963,-67.33383,-67.941414,-67.71423,-71.89181,-66.97569,-71.174995
-66.94685,-65.17566,-66.97941,-65.91361,-69.99765,-69.342285,-68.47257,-71.42898,-73.593704,-71.13556
-57.24944,-57.100044,-59.08041,-71.83745,-70.49522,-70.9419,-71.81009,-69.928154,-67.26828,-73.183716
-65.204285,-69.04568,-66.396194,-70.6714,-69.36748,-68.98959,-71.327805,-72.65614,-70.589836,-69.65156
-68.82385,-66.863884,-69.32785,-71.026566,-71.377495,-68.482025,-71.20242,-76.730865,-76.6119,-71.40272
-72.791306,-73.87791,-74.29593,-69.63476,-69.28968,-70.89068,-68.89616,-67.56335,-71.75434,-68.56475
-62.731144,-60.85892,-62.20032,-67.58278,-68.23657,-72.150894,-67.79208,-68.17319,-70.442314,-68.57575
-68.983986,-70.78121,-69.33412,-74.17288,-69.52428,-68.79622,-72.31486,-66.34811,-64.8285,-70.99963
-68.00861,-65.973724,-66.36913,-67.93768,-70.33316,-71.51712,-69.50956,-73.85761,-68.05427,-71.52228
-69.12581,-67.57113,-72.90681,-68.84048,-72.22071,-78.197426,-70.2519,-67.12585,-71.36509,-76.01749
-61.91098,-60.124012,-61.89196,-66.247475,-68.982994,-71.981575,-66.550186,-65.703705,-68.79139,-66.93931
-74.854645,-76.43987,-75.81226,-68.63946,-67.45076,-68.27671,-67.78819,-70.61434,-71.898605,-70.771965
-71.8069,-72.06327,-72.38556,-67.506325,-67.3833,-71.39643,-66.3071,-66.107445,-68.79821,-66.697014
-72.10237,-72.84803,-69.20224,-65.85144,-69.33521,-68.01991,-64.54924,-66.03909,-66.14342,-63.95332
-77.20614,-78.773384,-78.654884,-66.75115,-66.578545,-65.83406,-66.90972,-70.93455,-69.44234,-71.43767
-62.596317,-61.178123,-61.92345,-70.21731,-70.58287,-70.93285,-70.48364,-67.23296,-70.999245,-69.85921
-68.39165,-66.31221,-70.156235,-80.714294,-81.85971,-71.76224,-81.18129,-75.23241,-63.84136,-68.94369
-60.17956,-58.68576,-60.189735,-68.37613,-70.82696,-68.82728,-72.355515,-66.482216,-68.357475,-65.30509
-78.37573,-79.16435,-82.08963,-69.98058,-66.76824,-66.3125,-69.15848,-73.49576,-69.22515,-70.71743
-68.07134,-66.033646,-69.560005,-75.49904,-67.852356,-68.73072,-79.2971,-71.01178,-65.09704,-75.9239
-65.76361,-65.10766,-66.9577,-70.54561,-70.199814,-70.46927,-69.8135,-66.79296,-70.58003,-69.70283
-63.78824,-68.209305,-72.042496,-67.26772,-70.662674,-61.565895,-68.50956,-68.83697,-69.24168,-60.817444
-65.964836,-70.754845,-67.00982,-70.03328,-68.88837,-68.32452,-70.57946,-72.13409,-70.73177,-69.011765
-64.33269,-62.87351,-63.9983,-68.942474,-69.019295,-69.96869,-68.31929,-71.576485,-73.186905,-71.74815
-64.11832,-62.71421,-64.28475,-68.25528,-70.08645,-70.5309,-70.56938,-69.30099,-73.105484,-69.2799
-67.25686,-69.98758,-66.92064,-72.74772,-70.46467,-68.54071,-70.94714,-66.67272,-65.526634,-72.7533
-72.91435,-74.07523,-72.57932,-66.21579,-70.60239,-69.647766,-64.885635,-64.4383,-66.44539,-66.72151
-68.43958,-69.49331,-69.92364,-74.03709,-70.12209,-70.059845,-72.98134,-65.021065,-67.35501,-66.82952
-73.30516,-75.47816,-73.133804,-71.34206,-69.44578,-69.75277,-69.19422,-65.897484,-69.442566,-68.92377
-76.38964,-78.56727,-77.07546,-69.475945,-67.123,-68.85983,-67.29036,-70.515976,-71.1354,-71.19635
-77.676674,-78.789314,-78.3131,-66.12853,-67.46131,-67.911606,-67.17816,-71.15378,-68.40173,-70.81334
-79.435974,-81.47682,-81.60708,-78.84631,-71.42045,-69.29484,-70.79691,-71.71801,-70.66268,-68.84221
-65.688835,-64.39509,-66.45209,-69.49336,-69.31925,-70.29359,-67.84605,-71.084076,-72.92195,-72.96209
-71.42949,-72.76941,-68.10138,-69.23961,-69.78036,-67.34574,-72.78826,-64.98125,-66.77573,-64.20485
-67.77389,-65.69986,-65.88597,-67.43715,-68.59573,-70.03007,-69.4213,-74.290634,-68.25125,-70.66734
-61.96067,-60.23927,-62.549168,-67.08025,-68.07899,-72.186066,-67.26782,-67.67486,-70.02081,-67.85711
-63.9517,-62.637917,-64.386345,-69.12719,-70.24403,-70.702774,-70.125305,-68.92192,-73.11315,-69.24613
-67.1705,-65.596886,-68.24895,-67.39521,-68.2572,-67.98275,-68.60708,-72.98085,-71.52596,-73.09566
-61.470467,-59.714504,-61.292927,-66.42702,-71.09268,-69.3783,-64.53061,-66.89918,-67.137596,-65.93076
-77.538376,-78.84799,-77.01472,-66.69288,-68.13942,-68.29013,-67.33219,-70.8038,-70.43236,-70.82564
-72.48712,-73.12039,-72.582375,-67.723976,-67.05797,-71.142525,-66.44797,-66.58269,-68.9512,-67.0141
-75.659935,-77.44905,-76.54094,-68.89585,-67.440956,-68.57073,-67.4067,-70.92397,-71.709724,-71.0919
-57.859776,-57.294666,-59.02037,-72.18596,-71.04064,-70.08129,-71.64426,-68.26175,-66.58036,-73.65069
