-0.48147383,0.32773474,-0.112128675,-0.76215035,-0.7484572,-0.7511878,-0.77640283,-0.78049034,-0.9195588,-0.754488
-8.367998,-8.167598,-7.983701,-10.344986,-10.94712,-12.11017,-11.30157,-11.6586485,-10.472222,-11.007759
-0.60168314,0.48648077,0.21982613,-0.5724838,-0.6948532,-0.7206777,-0.75101304,-0.78293353,-0.87958956,-0.6542513
-0.5435065,-0.015823878,-0.40990177,-0.903337,-0.8072374,-0.886936,-0.6422925,-0.9447596,-1.0067035,-0.933999
-0.5044998,0.41801935,0.089741014,-0.67234993,-0.6995292,-0.7006119,-0.6459723,-0.8126105,-0.96805024,-0.72496516
-0.84194577,0.25059775,0.28495845,-0.45262283,-0.9742403,-1.1666985,-1.0750637,-1.3190428,-1.6491399,-1.3626829
-12.50719,-13.719876,-14.541534,-10.707458,-10.331205,-10.638663,-10.315347,-10.590234,-9.672672,-10.897668
-6.2092505,-5.860421,-5.8625617,-8.261223,-10.004659,-10.174324,-9.316183,-9.143573,-10.591152,-9.014289
-0.86650616,0.3709653,0.53347653,-0.08355396,-0.792094,-0.9945031,-0.96818334,-1.2545885,-1.366253,-1.1535716
-0.53383255,0.39738777,0.15892011,-0.55017287,-0.68065256,-0.80543727,-0.7647544,-0.6693769,-0.88591266,-0.7026695
-12.474939,-11.954608,-12.692821,-14.939844,-14.998964,-14.244714,-14.887114,-16.07223,-17.594515,-14.744401
-0.6541686,0.086179115,-0.32193032,-0.7411891,-0.7581617,-0.78189296,-0.77849895,-0.9455307,-1.0582484,-0.9638581
-0.89449894,0.23854156,0.21938047,-0.53376293,-1.0471212,-1.2712547,-1.1467739,-1.3579408,-1.6945671,-1.4083513
-0.45427373,0.33493215,0.028620197,-0.61170673,-0.71234363,-0.70934266,-0.66613585,-0.74711806,-0.79867536,-0.76081663
-9.577983,-9.094787,-8.785734,-11.2600355,-12.477342,-12.962879,-12.119384,-12.840672,-11.348805,-12.166818
-16.496824,-16.234322,-17.000721,-14.054814,-16.454252,-19.484703,-15.435825,-12.620015,-17.767578,-18.786371
-0.9006499,0.22670563,0.30179766,-0.44820523,-0.9188699,-1.2188966,-1.0900778,-1.360573,-1.5360448,-1.3508816
-0.819324,-0.84902793,-1.2081711,-1.4073797,-1.14791,-1.1944064,-1.0620096,-1.0074863,-1.1954818,-1.0698555
-0.5739771,0.21765392,-0.12728876,-0.8132463,-0.69342226,-0.679075,-0.7637217,-0.8028961,-1.0109496,-0.84444374
-0.47610623,0.26861656,-0.0510088,-0.68806595,-0.7727862,-0.77789253,-0.64396477,-0.7086565,-0.8480126,-0.7245341
-5.716039,-7.0324097,-8.052258,-6.3001285,-6.0504966,-5.93927,-6.012061,-5.8992124,-6.321534,-5.9991546
-0.90918595,0.16456978,0.24353284,-0.5572961,-1.1612893,-1.2023692,-1.2108986,-1.5304421,-1.6327553,-1.3835931
-16.703573,-16.183264,-16.678095,-20.241919,-21.259651,-17.411427,-20.999739,-18.997072,-14.000857,-15.450467
-0.8690899,0.27318457,0.4392281,-0.39156085,-0.8652766,-1.0922146,-0.8725671,-1.3235728,-1.4773859,-1.190481
-15.224154,-16.411036,-18.210142,-13.583831,-11.681523,-11.371299,-12.784233,-13.427823,-13.631588,-12.907273
-16.594292,-16.057127,-16.384789,-18.706541,-15.309034,-15.579245,-20.891893,-16.04558,-15.610517,-20.24309
-0.90036464,0.1609582,0.2030149,-0.58079237,-0.9115513,-0.9881015,-0.9190217,-1.195171,-1.3805082,-1.1588898
-0.43400747,0.4520345,0.19911616,-0.5091885,-0.65556836,-0.69412124,-0.54398566,-0.8106099,-0.8715863,-0.75500053
-0.46924657,0.4285955,0.06519778,-0.617215,-0.70859694,-0.714977,-0.6732398,-0.78881705,-0.907957,-0.69930166
-1.1566912,-0.5813918,-0.4094647,-1.672318,-1.9549477,-2.120626,-1.6515493,-2.018895,-2.2848327,-1.9415598
-0.94843817,0.06661185,0.20483744,-0.52679664,-1.0782804,-1.3111062,-1.1739146,-1.4264033,-1.5619601,-1.377085
-0.4895435,0.37217626,0.020171518,-0.662327,-0.6582469,-0.75987333,-0.67797583,-0.8323706,-0.9527314,-0.7516519
-0.46074829,0.23503418,-0.13380535,-0.7361341,-0.7749816,-0.80363035,-0.7105636,-0.69705606,-0.89270407,-0.7539092
-0.5636706,0.35592538,-0.023806827,-0.7466732,-0.7224568,-0.6681901,-0.7339139,-0.87079465,-0.9411505,-0.7954199
-0.5132775,0.12705073,-0.1495324,-0.79681075,-0.70373243,-0.7875186,-0.71950364,-0.85351074,-0.9503685,-0.89254737
-1.044354,-1.4807165,-1.9182007,-2.0411026,-1.4612886,-1.586988,-1.3978891,-1.3039492,-1.2973397,-1.2687734
-11.044681,-12.122585,-12.737634,-9.662333,-9.970234,-10.246182,-9.43595,-9.56435,-9.818905,-10.014108
-18.863686,-20.092945,-20.858974,-18.466646,-15.391274,-14.064574,-13.969407,-13.333145,-15.833418,-13.018109
