-14.996817,-15.481738,-14.545864,-13.046881,-14.613869,-14.025628,-12.090371,-13.435749,-13.6219225,-12.438872
-25.483755,-24.558462,-24.414566,-25.917305,-26.567389,-28.305674,-27.635595,-29.31121,-25.558493,-27.658857
-0.6734966,0.35010624,0.005868193,-0.8906239,-0.8834147,-0.9016905,-0.8920971,-0.9450351,-1.0788045,-0.8062772
-25.18695,-26.834011,-26.516964,-22.495811,-22.902985,-21.902216,-23.360744,-22.052734,-23.866676,-21.700464
-0.62709934,0.13502625,-0.33194014,-1.1410711,-0.9754169,-0.9590414,-0.85842806,-1.055546,-1.2480576,-0.9472174
-11.726247,-11.1476965,-11.794924,-15.305374,-17.926361,-17.673891,-14.826548,-15.889577,-16.447634,-16.51887
-33.642326,-34.887054,-34.288567,-25.992075,-25.894665,-26.119568,-26.45332,-27.923542,-24.346844,-27.620024
-24.351791,-23.316916,-23.458973,-24.077822,-27.148071,-26.172808,-26.313673,-27.402466,-28.389372,-26.93546
-1.9932414,-1.4611857,-1.451098,-4.007313,-4.3251038,-4.6536655,-4.25067,-4.2640595,-4.1275077,-4.5242224
-0.72686476,-0.035394236,-0.4888175,-1.2279253,-1.1148555,-1.2127978,-1.1343312,-1.0352364,-1.3399146,-1.0319737
-28.39321,-27.298992,-27.805824,-29.748203,-30.124338,-27.600172,-29.85256,-32.665035,-33.205006,-29.253582
-23.002884,-24.059557,-25.042103,-22.611454,-21.755934,-22.628424,-22.110281,-20.78417,-23.2186,-21.34766
-14.439392,-13.579095,-13.99713,-18.763039,-18.579008,-21.136652,-19.050611,-19.255991,-20.295004,-19.35477
-6.2444215,-6.8940015,-8.289688,-10.033876,-7.916078,-8.270808,-8.373078,-7.1361704,-7.0443244,-7.938094
-26.555735,-25.35571,-24.431751,-26.561821,-28.242268,-28.626665,-28.011902,-29.824366,-25.760218,-28.21734
-30.452297,-29.923946,-31.95303,-27.698635,-30.982311,-34.949966,-29.055597,-25.725637,-30.9041,-33.325
-13.218773,-12.520194,-13.016157,-16.695839,-17.84696,-20.125088,-17.294094,-16.486578,-18.281328,-17.267813
