-83.53526,-83.96866,-79.417984,-76.26521,-80.13154,-78.223946,-75.56365,-76.483475,-76.776405,-74.46339
-76.352554,-74.349594,-76.463715,-76.94323,-78.3477,-81.07062,-78.71323,-83.24158,-77.80153,-81.284004
-74.90649,-78.105194,-82.474884,-83.032555,-81.41791,-77.074486,-83.709015,-79.90789,-83.73071,-76.17289
-84.95675,-86.80543,-85.077644,-78.51292,-79.43916,-79.16319,-79.67308,-78.3888,-81.97928,-78.39364
-77.05856,-81.2018,-79.29682,-81.168785,-79.37817,-78.99807,-82.49874,-83.060555,-83.79421,-79.62468
-71.84492,-70.0917,-71.67876,-76.10993,-81.54536,-80.46379,-75.20382,-76.80134,-77.87645,-77.43996
-88.29221,-89.36636,-89.282524,-76.65071,-76.67398,-77.39653,-76.977005,-81.47861,-76.4071,-80.822426
-76.330376,-74.411736,-76.47721,-75.30783,-79.52036,-78.91155,-77.84078,-81.16711,-83.39408,-80.84104
-67.85909,-67.79043,-69.907,-83.05722,-81.67793,-81.91206,-83.12829,-81.107834,-78.41625,-84.21808
-76.39669,-80.582954,-77.75867,-81.974014,-80.67908,-80.04282,-82.77178,-84.05993,-82.047,-80.740746
-77.93483,-75.784164,-78.5727,-80.34291,-80.630775,-77.82566,-80.53038,-86.50403,-86.08905,-80.881516
-82.92976,-84.04476,-84.4149,-79.594795,-79.30889,-80.97084,-78.81239,-77.47704,-81.86829,-78.572685
-72.72831,-70.75049,-72.21825,-77.71449,-78.46847,-82.48472,-77.93515,-78.28994,-80.68438,-78.75233
-79.97414,-81.9794,-80.328674,-85.2615,-80.52131,-79.617775,-83.44807,-77.21427,-75.66015,-81.87412
-77.25374,-75.03705,-75.66173,-77.28668,-79.74925,-80.991325,-78.835915,-83.56515,-77.44623,-81.21532
-78.028564,-76.23452,-82.02105,-78.23695,-81.46723,-87.74853,-79.66058,-76.564804,-80.48135,-85.558685
-71.9472,-70.049805,-71.97787,-76.44331,-79.357796,-82.363945,-76.75236,-75.84512,-79.070755,-77.1553
-84.834755,-86.43701,-85.77901,-78.40062,-77.18322,-78.15386,-77.44755,-80.43337,-81.83717,-80.67915
-82.216545,-82.50123,-82.742775,-77.68395,-77.66167,-81.7545,-76.42656,-76.23643,-79.05878,-76.88981
-82.791275,-83.66804,-79.76432,-76.30539,-79.98019,-78.51749,-74.98603,-76.47136,-76.58977,-74.298065
-87.0558,-88.62981,-88.490005,-76.28103,-76.08362,-75.44219,-76.33995,-80.64948,-79.14416,-81.24185
-72.41939,-70.899956,-71.771385,-80.2873,-80.70804,-81.11503,-80.54234,-77.20008,-81.14482,-79.95014
-77.15943,-74.84937,-79.17843,-90.3754,-91.38582,-81.13703,-90.98736,-84.6102,-72.74649,-78.27126
-70.49341,-68.9439,-70.560425,-79.04727,-81.56831,-79.38601,-83.226746,-76.970955,-78.94002,-75.77431
-87.90296,-88.65583,-91.65489,-79.307274,-75.99331,-75.65868,-78.396576,-83.04157,-78.533585,-80.253136
-76.812004,-74.53793,-78.56676,-84.949524,-77.00129,-78.025024,-88.88912,-80.37029,-73.95867,-85.159645
-75.74164,-75.0494,-76.994774,-80.62961,-80.312294,-80.6464,-79.823,-76.75314,-80.71916,-79.78747
-75.52501,-80.38791,-84.26129,-79.02987,-82.599396,-72.8765,-80.423615,-80.744354,-81.24172,-72.09245
-77.20944,-82.383934,-78.41085,-81.34065,-80.22228,-79.38676,-82.03851,-83.54763,-82.223755,-80.09006
-73.90559,-72.32075,-73.66077,-78.716805,-78.79397,-79.8647,-78.02273,-81.420685,-83.10217,-81.651855
-73.86504,-72.35278,-74.107315,-78.14835,-80.06063,-80.58936,-80.50472,-79.19754,-83.17108,-79.2641
-78.288895,-81.27514,-77.95534,-83.89074,-81.58174,-79.44971,-82.15615,-77.68199,-76.52613,-83.71548
-83.47579,-84.70665,-83.018814,-76.48472,-81.05227,-80.05506,-75.08885,-74.62151,-76.740105,-76.97955
-79.27892,-80.504616,-80.783264,-85.03383,-80.99366,-80.80692,-84.03154,-75.675735,-78.08679,-77.50831
-83.58926,-85.85067,-83.33282,-81.42869,-79.581566,-79.94479,-79.25909,-75.876434,-79.594925,-79.04798
-86.38051,-88.58695,-87.03547,-79.21465,-76.80327,-78.71655,-76.91202,-80.31854,-81.0485,-81.096214
-87.35033,-88.43149,-88.03537,-75.46929,-76.81956,-77.39548,-76.46116,-80.75897,-77.900406,-80.48467
-88.941574,-90.80863,-91.28047,-88.34101,-80.73961,-78.64361,-80.23846,-81.24884,-79.87939,-78.300674
-75.288635,-73.87877,-76.172195,-79.21081,-79.04225,-80.15161,-77.496704,-80.90133,-82.839836,-82.864944
-82.22807,-83.70059,-78.77094,-79.936,-80.50155,-77.89782,-83.6659,-75.47488,-77.35931,-74.68016
-77.02823,-74.76881,-75.1849,-76.78328,-78.018295,-79.47875,-78.71906,-84.00262,-77.63327,-80.34853
-71.930046,-70.094986,-72.61118,-77.22768,-78.34054,-82.53089,-77.42147,-77.79074,-80.27738,-78.04077
-73.71071,-72.29173,-74.21422,-79.04679,-80.250404,-80.80323,-80.07516,-78.83108,-83.19122,-79.24375
-76.65196,-74.9409,-77.853745,-76.87567,-77.77192,-77.60315,-78.08604,-82.73546,-81.208176,-82.89279
-71.67143,-69.82501,-71.50944,-76.80213,-81.70101,-79.83576,-74.89778,-77.25663,-77.50271,-76.25515
-87.36562,-88.50351,-86.772194,-76.09193,-77.58733,-77.822754,-76.69177,-80.45275,-80.03482,-80.583435
-82.89659,-83.57321,-82.91245,-77.88958,-77.291855,-81.481064,-76.548195,-76.69994,-79.19839,-77.19203
-85.64904,-87.45837,-86.50101,-78.648865,-77.15659,-78.43966,-77.04812,-80.7373,-81.63811,-80.99671
